KorEXO Calibration File Export

Last Calibration Time=,5/24/2024 12:54:12 PM
Calibration Start Time=,6/27/2024 10:39:15 AM
Calibration End Time=,6/27/2024 10:47:20 AM
Calibration Status=,Completed
QC Score=,Warning
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,pH
Sensor Type=,pH
Sensor Serial Number=,21B101596
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>
Sensor Module Replacement Date=,<Unknown>
pH Range 4.00-7.00 Delta Slope=,172.6 mV
pH Range 4.00-7.00 mV per Decade=,57.54
pH Range 7.00-10.00 Delta Slope=,177.3 mV
pH Range 7.00-10.00 mV per Decade=,59.11

[Cal Point 1]
Standard=,4.00 pH
Pre Calibration Value=,4.16 pH
Post Calibration Value=,4.00 pH
Raw Value=,126.1 mV
Temperature=,20.664 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,7.00 pH
Pre Calibration Value=,7.09 pH
Post Calibration Value=,7.00 pH
Raw Value=,-46.5 mV
Temperature=,20.068 °C
Stability Achieved=,Yes

[Cal Point 3]
Standard=,10.00 pH
Pre Calibration Value=,10.11 pH
Post Calibration Value=,10.01 pH
Raw Value=,-223.9 mV
Temperature=,20.105 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,5/24/2024 12:23:06 PM
Calibration Start Time=,6/27/2024 10:58:30 AM
Calibration End Time=,6/27/2024 10:59:16 AM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,DO (% Sat)
Sensor Type=,DO
Sensor Serial Number=,19G101573
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>
DO Cap Serial Number=,19F102932
DO Cap Replacement Date=,7/9/2019 2:51:37 PM
DO Gain=,1.04
DO mg/L=,8.95 mg/L

[Cal Point 1]
Standard=,100.0 % Sat
Pre Calibration Value=,98.6 % Sat
Post Calibration Value=,99.7 % Sat
Raw Value=,0.0 % Sat
Temperature=,20.654 °C
Stability Achieved=,Yes
Barometer=,758.0 mmHg

----------

Last Calibration Time=,5/24/2024 1:20:11 PM
Calibration Start Time=,6/27/2024 11:06:16 AM
Calibration End Time=,6/27/2024 11:10:32 AM
Calibration Status=,Completed
QC Score=,Warning
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,Turbidity (FNU)
Sensor Type=,Turbidity
Sensor Serial Number=,19G100122
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 FNU
Pre Calibration Value=,-0.05 FNU
Post Calibration Value=,0.00 FNU
Raw Value=,0.00 FNU
Temperature=,21.058 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,12.40 FNU
Pre Calibration Value=,12.79 FNU
Post Calibration Value=,12.40 FNU
Raw Value=,0.00 FNU
Temperature=,20.281 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,5/24/2024 1:35:49 PM
Calibration Start Time=,6/27/2024 11:13:50 AM
Calibration End Time=,6/27/2024 11:22:59 AM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,fDOM (QSU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 QSU
Pre Calibration Value=,0.02 QSU
Post Calibration Value=,0.00 QSU
Raw Value=,0.00 QSU
Temperature=,21.095 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,300.00 QSU
Pre Calibration Value=,325.22 QSU
Post Calibration Value=,300.00 QSU
Raw Value=,0.00 QSU
Temperature=,20.318 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,5/24/2024 1:38:44 PM
Calibration Start Time=,6/27/2024 11:23:09 AM
Calibration End Time=,6/27/2024 11:34:48 AM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.86
Parameter Type=,fDOM (RFU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,100.00 RFU
Pre Calibration Value=,103.27 RFU
Post Calibration Value=,100.00 RFU
Raw Value=,0.00 RFU
Temperature=,20.144 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,0.00 RFU
Pre Calibration Value=,0.04 RFU
Post Calibration Value=,0.00 RFU
Raw Value=,0.00 RFU
Temperature=,20.693 °C
Stability Achieved=,Yes

----------
