KorEXO Calibration File Export

Last Calibration Time=,12/8/2020 9:26:25 AM
Calibration Start Time=,2/24/2021 10:17:37 AM
Calibration End Time=,2/24/2021 10:20:37 AM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,Sp Cond (µS/cm)
Sensor Type=,Wiped Conductivity And Temperature
Sensor Serial Number=,19F100067
Sensor Firmware Version=,3.0.5
User ID=,<Unknown>
Cell Constant=,0.48

[Cal Point 1]
Standard=,1000.0 µS/cm
Pre Calibration Value=,998.2 µS/cm
Post Calibration Value=,1000.0 µS/cm
Raw Value=,0.0 µS/cm
Temperature=,19.948 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,12/8/2020 9:43:43 AM
Calibration Start Time=,2/24/2021 10:25:19 AM
Calibration End Time=,2/24/2021 10:36:18 AM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,DO (% Sat)
Sensor Type=,DO
Sensor Serial Number=,19G101573
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>
DO Cap Serial Number=,19F102932
DO Cap Replacement Date=,7/9/2019 2:51:37 PM
DO Gain=,1.06
DO mg/L=,8.97 mg/L

[Cal Point 1]
Standard=,100.0 % Sat
Pre Calibration Value=,98.0 % Sat
Post Calibration Value=,99.2 % Sat
Raw Value=,0.0 % Sat
Temperature=,20.253 °C
Stability Achieved=,Yes
Barometer=,753.0 mmHg

----------

Last Calibration Time=,12/8/2020 9:22:23 AM
Calibration Start Time=,2/24/2021 10:46:26 AM
Calibration End Time=,2/24/2021 10:50:48 AM
Calibration Status=,Completed
QC Score=,Warning
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,Turbidity (FNU)
Sensor Type=,Turbidity
Sensor Serial Number=,19G100122
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 FNU
Pre Calibration Value=,0.17 FNU
Post Calibration Value=,0.00 FNU
Raw Value=,0.00 FNU
Temperature=,19.524 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,12.40 FNU
Pre Calibration Value=,12.65 FNU
Post Calibration Value=,12.40 FNU
Raw Value=,0.00 FNU
Temperature=,20.607 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,12/8/2020 10:42:34 AM
Calibration Start Time=,2/24/2021 11:08:17 AM
Calibration End Time=,2/24/2021 11:10:41 AM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (QSU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 QSU
Pre Calibration Value=,-0.13 QSU
Post Calibration Value=,0.00 QSU
Raw Value=,0.00 QSU
Temperature=,18.724 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,300.00 QSU
Pre Calibration Value=,281.95 QSU
Post Calibration Value=,300.00 QSU
Raw Value=,0.00 QSU
Temperature=,19.050 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,12/8/2020 10:02:58 AM
Calibration Start Time=,2/24/2021 11:12:59 AM
Calibration End Time=,2/24/2021 11:15:15 AM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (RFU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 RFU
Pre Calibration Value=,0.20 RFU
Post Calibration Value=,0.00 RFU
Raw Value=,0.00 RFU
Temperature=,18.639 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,100.00 RFU
Pre Calibration Value=,98.51 RFU
Post Calibration Value=,100.00 RFU
Raw Value=,0.00 RFU
Temperature=,19.070 °C
Stability Achieved=,Yes

----------
