KorEXO Calibration File Export

Last Calibration Time=,6/29/2021 11:56:08 AM
Calibration Start Time=,8/16/2021 3:26:32 PM
Calibration End Time=,8/16/2021 3:32:47 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,pH
Sensor Type=,pH
Sensor Serial Number=,21B101596
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>
Sensor Module Replacement Date=,3/24/2021 12:00:00 AM
pH Range 4.00-7.02 Delta Slope=,169.9 mV
pH Range 4.00-7.02 mV per Decade=,56.25
pH Range 7.02-10.03 Delta Slope=,180.5 mV
pH Range 7.02-10.03 mV per Decade=,59.98

[Cal Point 1]
Standard=,7.02 pH
Pre Calibration Value=,6.93 pH
Post Calibration Value=,7.02 pH
Raw Value=,-14.4 mV
Temperature=,21.370 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,4.00 pH
Pre Calibration Value=,4.02 pH
Post Calibration Value=,4.00 pH
Raw Value=,155.5 mV
Temperature=,20.442 °C
Stability Achieved=,Yes

[Cal Point 3]
Standard=,10.03 pH
Pre Calibration Value=,10.03 pH
Post Calibration Value=,10.06 pH
Raw Value=,-194.9 mV
Temperature=,20.346 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,6/29/2021 11:59:24 AM
Calibration Start Time=,8/16/2021 3:34:36 PM
Calibration End Time=,8/16/2021 3:36:24 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,Sp Cond (µS/cm)
Sensor Type=,Wiped Conductivity And Temperature
Sensor Serial Number=,19F100067
Sensor Firmware Version=,3.0.5
User ID=,<Unknown>
Cell Constant=,0.48

[Cal Point 1]
Standard=,1000.0 µS/cm
Pre Calibration Value=,999.3 µS/cm
Post Calibration Value=,1000.0 µS/cm
Raw Value=,0.0 µS/cm
Temperature=,20.319 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,6/29/2021 12:38:23 PM
Calibration Start Time=,8/16/2021 3:45:59 PM
Calibration End Time=,8/16/2021 3:54:53 PM
Calibration Status=,Completed
QC Score=,Warning
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,Turbidity (FNU)
Sensor Type=,Turbidity
Sensor Serial Number=,19G100122
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 FNU
Pre Calibration Value=,-4.96 FNU
Post Calibration Value=,0.00 FNU
Raw Value=,0.00 FNU
Temperature=,20.127 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,12.40 FNU
Pre Calibration Value=,9.82 FNU
Post Calibration Value=,12.40 FNU
Raw Value=,0.00 FNU
Temperature=,20.484 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,6/29/2021 1:00:44 PM
Calibration Start Time=,8/16/2021 3:57:44 PM
Calibration End Time=,8/16/2021 4:08:00 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,DO (% Sat)
Sensor Type=,DO
Sensor Serial Number=,19G101573
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>
DO Cap Serial Number=,19F102932
DO Cap Replacement Date=,7/9/2019 2:51:37 PM
DO Gain=,1.05
DO mg/L=,9.08 mg/L

[Cal Point 1]
Standard=,100.0 % Sat
Pre Calibration Value=,98.2 % Sat
Post Calibration Value=,99.7 % Sat
Raw Value=,0.0 % Sat
Temperature=,19.837 °C
Stability Achieved=,Yes
Barometer=,757.0 mmHg

----------

Last Calibration Time=,6/29/2021 1:13:26 PM
Calibration Start Time=,8/16/2021 4:08:47 PM
Calibration End Time=,8/16/2021 4:13:49 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (QSU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 QSU
Pre Calibration Value=,-1.21 QSU
Post Calibration Value=,0.00 QSU
Raw Value=,0.00 QSU
Temperature=,20.047 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,300.00 QSU
Pre Calibration Value=,271.06 QSU
Post Calibration Value=,300.00 QSU
Raw Value=,0.00 QSU
Temperature=,20.115 °C
Stability Achieved=,Yes

----------

Last Calibration Time=,6/29/2021 1:04:42 PM
Calibration Start Time=,8/16/2021 4:14:05 PM
Calibration End Time=,8/16/2021 4:20:49 PM
Calibration Status=,Completed
QC Score=,Good
Instrument Type=,EXO2
Instrument Name=,Sonde 19G102539
Instrument Serial Number=,19G102539
Instrument Firmware Version=,1.0.73
Parameter Type=,fDOM (RFU)
Sensor Type=,fDOM
Sensor Serial Number=,19F100722
Sensor Firmware Version=,3.0.0
User ID=,<Unknown>

[Cal Point 1]
Standard=,0.00 RFU
Pre Calibration Value=,0.29 RFU
Post Calibration Value=,0.00 RFU
Raw Value=,0.00 RFU
Temperature=,19.229 °C
Stability Achieved=,Yes

[Cal Point 2]
Standard=,100.00 RFU
Pre Calibration Value=,94.00 RFU
Post Calibration Value=,100.00 RFU
Raw Value=,0.00 RFU
Temperature=,19.915 °C
Stability Achieved=,Yes

----------
